country_id,region_id,code,name,department,province,district
1,20,200509,VILQUE CHICO,PUNO,HUANCANE,VILQUE CHICO
1,20,200511,HUATASANI,PUNO,HUANCANE,HUATASANI
1,20,200601,LAMPA,PUNO,LAMPA,LAMPA
1,20,200602,CABANILLA,PUNO,LAMPA,CABANILLA
1,20,200603,CALAPUJA,PUNO,LAMPA,CALAPUJA
1,20,200604,NICASIO,PUNO,LAMPA,NICASIO
1,20,200605,OCUVIRI,PUNO,LAMPA,OCUVIRI
1,20,200606,PALCA,PUNO,LAMPA,PALCA
1,20,200607,PARATIA,PUNO,LAMPA,PARATIA
1,20,200608,PUCARA,PUNO,LAMPA,PUCARA
1,20,200609,SANTA LUCIA,PUNO,LAMPA,SANTA LUCIA
1,20,200610,VILAVILA,PUNO,LAMPA,VILAVILA
1,20,200701,AYAVIRI,PUNO,MELGAR,AYAVIRI
1,20,200702,ANTAUTA,PUNO,MELGAR,ANTAUTA
1,20,200703,CUPI,PUNO,MELGAR,CUPI
1,20,200704,LLALLI,PUNO,MELGAR,LLALLI
1,20,200705,MACARI,PUNO,MELGAR,MACARI
1,20,200706,NUÑOA,PUNO,MELGAR,NUÑOA
1,20,200707,ORURILLO,PUNO,MELGAR,ORURILLO
1,20,200708,SANTA ROSA,PUNO,MELGAR,SANTA ROSA
1,20,200709,UMACHIRI,PUNO,MELGAR,UMACHIRI
1,20,200801,SANDIA,PUNO,SANDIA,SANDIA
1,20,200803,CUYOCUYO,PUNO,SANDIA,CUYOCUYO
1,20,200804,LIMBANI,PUNO,SANDIA,LIMBANI
1,20,200805,PHARA,PUNO,SANDIA,PHARA
1,20,200806,PATAMBUCO,PUNO,SANDIA,PATAMBUCO
1,20,200807,QUIACA,PUNO,SANDIA,QUIACA
1,20,200808,SAN JUAN DEL ORO,PUNO,SANDIA,SAN JUAN DEL ORO
1,20,200810,YANAHUAYA,PUNO,SANDIA,YANAHUAYA
1,20,200811,ALTO INAMBARI,PUNO,SANDIA,ALTO INAMBARI
1,20,200812,SAN PEDRO DE PUTINA PUNCO,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO
1,20,200901,JULIACA,PUNO,SAN ROMAN,JULIACA
1,20,200902,CABANA,PUNO,SAN ROMAN,CABANA
1,20,200903,CABANILLAS,PUNO,SAN ROMAN,CABANILLAS
1,20,200904,CARACOTO,PUNO,SAN ROMAN,CARACOTO
1,20,201001,YUNGUYO,PUNO,YUNGUYO,YUNGUYO
1,20,201002,UNICACHI,PUNO,YUNGUYO,UNICACHI
1,20,201003,ANAPIA,PUNO,YUNGUYO,ANAPIA
1,20,201004,COPANI,PUNO,YUNGUYO,COPANI
1,20,201005,CUTURAPI,PUNO,YUNGUYO,CUTURAPI
1,20,201006,OLLARAYA,PUNO,YUNGUYO,OLLARAYA
1,20,201007,TINICACHI,PUNO,YUNGUYO,TINICACHI
1,20,201101,PUTINA,PUNO,SAN ANTONIO DE PUTINA,PUTINA
1,20,201102,PEDRO VILCA APAZA,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA
1,20,201103,QUILCAPUNCU,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU
1,20,201104,ANANEA,PUNO,SAN ANTONIO DE PUTINA,ANANEA
1,20,201105,SINA,PUNO,SAN ANTONIO DE PUTINA,SINA
1,20,201201,ILAVE,PUNO,EL COLLAO,ILAVE
1,20,201202,PILCUYO,PUNO,EL COLLAO,PILCUYO
1,20,201203,SANTA ROSA,PUNO,EL COLLAO,SANTA ROSA
1,20,201204,CAPASO,PUNO,EL COLLAO,CAPASO
1,20,201205,CONDURIRI,PUNO,EL COLLAO,CONDURIRI
1,20,201301,MOHO,PUNO,MOHO,MOHO
1,20,201302,CONIMA,PUNO,MOHO,CONIMA
1,20,201303,TILALI,PUNO,MOHO,TILALI
1,20,201304,HUAYRAPATA,PUNO,MOHO,HUAYRAPATA
1,21,210101,MOYOBAMBA,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
1,21,210102,CALZADA,SAN MARTIN,MOYOBAMBA,CALZADA
1,21,210103,HABANA,SAN MARTIN,MOYOBAMBA,HABANA
1,21,210104,JEPELACIO,SAN MARTIN,MOYOBAMBA,JEPELACIO
1,21,210105,SORITOR,SAN MARTIN,MOYOBAMBA,SORITOR
1,21,210106,YANTALO,SAN MARTIN,MOYOBAMBA,YANTALO
1,21,210201,SAPOSOA,SAN MARTIN,HUALLAGA,SAPOSOA
1,21,210202,PISCOYACU,SAN MARTIN,HUALLAGA,PISCOYACU
1,21,210203,SACANCHE,SAN MARTIN,HUALLAGA,SACANCHE
1,21,210204,TINGO DE SAPOSOA,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA
1,21,210205,ALTO SAPOSOA,SAN MARTIN,HUALLAGA,ALTO SAPOSOA
1,21,210206,EL ESLABON,SAN MARTIN,HUALLAGA,EL ESLABON
1,21,210301,LAMAS,SAN MARTIN,LAMAS,LAMAS
1,21,210303,BARRANQUITA,SAN MARTIN,LAMAS,BARRANQUITA
1,21,210304,CAYNARACHI,SAN MARTIN,LAMAS,CAYNARACHI
1,21,210305,CUÑUMBUQUI,SAN MARTIN,LAMAS,CUÑUMBUQUI
1,21,210306,PINTO RECODO,SAN MARTIN,LAMAS,PINTO RECODO
1,21,210307,RUMISAPA,SAN MARTIN,LAMAS,RUMISAPA
1,21,210311,SHANAO,SAN MARTIN,LAMAS,SHANAO
1,21,210313,TABALOSOS,SAN MARTIN,LAMAS,TABALOSOS
1,21,210314,ZAPATERO,SAN MARTIN,LAMAS,ZAPATERO
1,21,210315,ALONSO DE ALVARADO,SAN MARTIN,LAMAS,ALONSO DE ALVARADO
1,21,210316,SAN ROQUE DE CUMBAZA,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA
1,21,210401,JUANJUI,SAN MARTIN,MARISCAL CACERES,JUANJUI
1,21,210402,CAMPANILLA,SAN MARTIN,MARISCAL CACERES,CAMPANILLA
1,21,210403,HUICUNGO,SAN MARTIN,MARISCAL CACERES,HUICUNGO
1,21,210404,PACHIZA,SAN MARTIN,MARISCAL CACERES,PACHIZA
1,21,210405,PAJARILLO,SAN MARTIN,MARISCAL CACERES,PAJARILLO
1,21,210501,RIOJA,SAN MARTIN,RIOJA,RIOJA
1,21,210502,POSIC,SAN MARTIN,RIOJA,POSIC
1,21,210503,YORONGOS,SAN MARTIN,RIOJA,YORONGOS
1,21,210504,YURACYACU,SAN MARTIN,RIOJA,YURACYACU
1,21,210505,NUEVA CAJAMARCA,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
1,21,210506,ELIAS SOPLIN VARGAS,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS
1,21,210507,SAN FERNANDO,SAN MARTIN,RIOJA,SAN FERNANDO
1,21,210508,PARDO MIGUEL,SAN MARTIN,RIOJA,PARDO MIGUEL
1,21,210509,AWAJUN,SAN MARTIN,RIOJA,AWAJUN
1,21,210601,TARAPOTO,SAN MARTIN,SAN MARTIN,TARAPOTO
1,21,210602,ALBERTO LEVEAU,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU
1,21,210604,CACATACHI,SAN MARTIN,SAN MARTIN,CACATACHI
1,21,210606,CHAZUTA,SAN MARTIN,SAN MARTIN,CHAZUTA
1,21,210607,CHIPURANA,SAN MARTIN,SAN MARTIN,CHIPURANA
1,21,210608,EL PORVENIR,SAN MARTIN,SAN MARTIN,EL PORVENIR
1,21,210609,HUIMBAYOC,SAN MARTIN,SAN MARTIN,HUIMBAYOC
1,21,210610,JUAN GUERRA,SAN MARTIN,SAN MARTIN,JUAN GUERRA
1,21,210611,MORALES,SAN MARTIN,SAN MARTIN,MORALES
1,21,210612,PAPAPLAYA,SAN MARTIN,SAN MARTIN,PAPAPLAYA
1,21,210616,SAN ANTONIO,SAN MARTIN,SAN MARTIN,SAN ANTONIO
1,21,210619,SAUCE,SAN MARTIN,SAN MARTIN,SAUCE
1,21,210620,SHAPAJA,SAN MARTIN,SAN MARTIN,SHAPAJA
1,21,210621,LA BANDA DE SHILCAYO,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
1,21,210701,BELLAVISTA,SAN MARTIN,BELLAVISTA,BELLAVISTA
1,21,210702,SAN RAFAEL,SAN MARTIN,BELLAVISTA,SAN RAFAEL
1,21,210703,SAN PABLO,SAN MARTIN,BELLAVISTA,SAN PABLO
1,21,210704,ALTO BIAVO,SAN MARTIN,BELLAVISTA,ALTO BIAVO
1,21,210705,HUALLAGA,SAN MARTIN,BELLAVISTA,HUALLAGA
1,21,210706,BAJO BIAVO,SAN MARTIN,BELLAVISTA,BAJO BIAVO
1,21,210801,TOCACHE,SAN MARTIN,TOCACHE,TOCACHE
1,21,210802,NUEVO PROGRESO,SAN MARTIN,TOCACHE,NUEVO PROGRESO
1,21,210803,POLVORA,SAN MARTIN,TOCACHE,POLVORA
1,21,210804,SHUNTE,SAN MARTIN,TOCACHE,SHUNTE
1,21,210805,UCHIZA,SAN MARTIN,TOCACHE,UCHIZA
1,21,210901,PICOTA,SAN MARTIN,PICOTA,PICOTA
1,21,210902,BUENOS AIRES,SAN MARTIN,PICOTA,BUENOS AIRES
1,21,210903,CASPIZAPA,SAN MARTIN,PICOTA,CASPIZAPA
1,21,210904,PILLUANA,SAN MARTIN,PICOTA,PILLUANA
1,21,210905,PUCACACA,SAN MARTIN,PICOTA,PUCACACA
1,21,210906,SAN CRISTOBAL,SAN MARTIN,PICOTA,SAN CRISTOBAL
1,21,210907,SAN HILARION,SAN MARTIN,PICOTA,SAN HILARION
1,21,210908,TINGO DE PONASA,SAN MARTIN,PICOTA,TINGO DE PONASA
1,21,210909,TRES UNIDOS,SAN MARTIN,PICOTA,TRES UNIDOS
1,21,210910,SHAMBOYACU,SAN MARTIN,PICOTA,SHAMBOYACU
1,21,211001,SAN JOSE DE SISA,SAN MARTIN,EL DORADO,SAN JOSE DE SISA
1,21,211002,AGUA BLANCA,SAN MARTIN,EL DORADO,AGUA BLANCA
1,21,211003,SHATOJA,SAN MARTIN,EL DORADO,SHATOJA
1,21,211004,SAN MARTIN,SAN MARTIN,EL DORADO,SAN MARTIN
1,21,211005,SANTA ROSA,SAN MARTIN,EL DORADO,SANTA ROSA
1,22,220101,TACNA,TACNA,TACNA,TACNA
1,22,220102,CALANA,TACNA,TACNA,CALANA
1,22,220104,INCLAN,TACNA,TACNA,INCLAN
1,22,220107,PACHIA,TACNA,TACNA,PACHIA
1,22,220108,PALCA,TACNA,TACNA,PALCA
1,22,220109,POCOLLAY,TACNA,TACNA,POCOLLAY
1,22,220110,SAMA,TACNA,TACNA,SAMA
1,22,220111,ALTO DE LA ALIANZA,TACNA,TACNA,ALTO DE LA ALIANZA
1,22,220112,CIUDAD NUEVA,TACNA,TACNA,CIUDAD NUEVA
1,22,220113,CORONEL GREGORIO ALBARRACIN L.,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.
1,22,220201,TARATA,TACNA,TARATA,TARATA
1,22,220205,HEROES ALBARRACIN,TACNA,TARATA,HEROES ALBARRACIN
1,22,220206,ESTIQUE,TACNA,TARATA,ESTIQUE
1,22,220207,ESTIQUE PAMPA,TACNA,TARATA,ESTIQUE PAMPA
1,22,220210,SITAJARA,TACNA,TARATA,SITAJARA
1,22,220211,SUSAPAYA,TACNA,TARATA,SUSAPAYA
1,22,220212,TARUCACHI,TACNA,TARATA,TARUCACHI
1,22,220213,TICACO,TACNA,TARATA,TICACO
1,22,220301,LOCUMBA,TACNA,JORGE BASADRE,LOCUMBA
1,22,220302,ITE,TACNA,JORGE BASADRE,ITE
1,22,220303,ILABAYA,TACNA,JORGE BASADRE,ILABAYA
1,22,220401,CANDARAVE,TACNA,CANDARAVE,CANDARAVE
1,22,220402,CAIRANI,TACNA,CANDARAVE,CAIRANI
1,22,220403,CURIBAYA,TACNA,CANDARAVE,CURIBAYA
1,22,220404,HUANUARA,TACNA,CANDARAVE,HUANUARA
1,22,220405,QUILAHUANI,TACNA,CANDARAVE,QUILAHUANI
1,22,220406,CAMILACA,TACNA,CANDARAVE,CAMILACA
1,23,230101,TUMBES,TUMBES,TUMBES,TUMBES
1,23,230102,CORRALES,TUMBES,TUMBES,CORRALES
1,23,230103,LA CRUZ,TUMBES,TUMBES,LA CRUZ
1,23,230104,PAMPAS DE HOSPITAL,TUMBES,TUMBES,PAMPAS DE HOSPITAL
1,23,230105,SAN JACINTO,TUMBES,TUMBES,SAN JACINTO
1,23,230106,SAN JUAN DE LA VIRGEN,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN
1,23,230201,ZORRITOS,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS
1,23,230202,CASITAS,TUMBES,CONTRALMIRANTE VILLAR,CASITAS
1,23,230203,CANOAS DE PUNTA SAL,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL
1,23,230301,ZARUMILLA,TUMBES,ZARUMILLA,ZARUMILLA
1,23,230302,MATAPALO,TUMBES,ZARUMILLA,MATAPALO
1,23,230303,PAPAYAL,TUMBES,ZARUMILLA,PAPAYAL
1,23,230304,AGUAS VERDES,TUMBES,ZARUMILLA,AGUAS VERDES
1,24,240101,CALLAO,CALLAO,CALLAO,CALLAO
1,24,240102,BELLAVISTA,CALLAO,CALLAO,BELLAVISTA
1,24,240103,LA PUNTA,CALLAO,CALLAO,LA PUNTA
1,24,240104,CARMEN DE LA LEGUA-REYNOSO,CALLAO,CALLAO,CARMEN DE LA LEGUA-REYNOSO
1,24,240105,LA PERLA,CALLAO,CALLAO,LA PERLA
1,24,240106,VENTANILLA,CALLAO,CALLAO,VENTANILLA
1,25,250101,CALLERIA,UCAYALI,CORONEL PORTILLO,CALLERIA
1,25,250102,YARINACOCHA,UCAYALI,CORONEL PORTILLO,YARINACOCHA
1,25,250103,MASISEA,UCAYALI,CORONEL PORTILLO,MASISEA
1,25,250104,CAMPOVERDE,UCAYALI,CORONEL PORTILLO,CAMPOVERDE
1,25,250105,IPARIA,UCAYALI,CORONEL PORTILLO,IPARIA
1,25,250106,NUEVA REQUENA,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA
1,25,250107,MANANTAY,UCAYALI,CORONEL PORTILLO,MANANTAY
1,25,250201,PADRE ABAD,UCAYALI,PADRE ABAD,PADRE ABAD
1,25,250202,IRAZOLA,UCAYALI,PADRE ABAD,IRAZOLA
1,25,250203,CURIMANA,UCAYALI,PADRE ABAD,CURIMANA
1,25,250301,RAIMONDI,UCAYALI,ATALAYA,RAIMONDI
1,25,250302,TAHUANIA,UCAYALI,ATALAYA,TAHUANIA
1,25,250303,YURUA,UCAYALI,ATALAYA,YURUA
1,25,250304,SEPAHUA,UCAYALI,ATALAYA,SEPAHUA
1,25,250401,PURUS,UCAYALI,PURUS,PURUS
